Report Number,Offense ID,Offense Start DateTime,Offense End DateTime,Report DateTime,Group A B,Crime Against Category,Offense Parent Group,Offense,Offense Code,Precinct,Sector,Beat,MCPP,100 Block Address,Longitude,Latitude
2019-219522,8330370476,06/15/2019 09:00:00 PM,06/16/2019 07:30:00 AM,06/16/2019 10:04:05 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,C,C1,EASTLAKE - EAST,7XX BLOCK OF BELLEVUE AVE E,-122.326573236,47.62604316
2019-219461,8330370867,06/16/2019 06:00:00 AM,,06/16/2019 09:41:25 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,U,U2,UNIVERSITY,42XX BLOCK OF UNIVERSITY WAY NE,-122.313187761,47.65905498
2019-907390,8327716986,05/25/2019 07:00:00 PM,05/26/2019 11:00:00 AM,06/16/2019 09:30:01 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,S,R,R3,COLUMBIA CITY,47XX BLOCK OF 32ND AVE S,-122.291492733,47.56004241
2019-219483,8327717796,06/15/2019 09:00:00 PM,06/16/2019 07:00:00 AM,06/16/2019 09:24:49 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,N,N2,BITTERLAKE,120XX BLOCK OF AURORA AVE N,-122.344896093,47.71717447
2019-907389,8327687608,06/14/2019 09:40:00 PM,06/15/2019 08:40:00 AM,06/16/2019 09:10:01 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,S,R,R3,LAKEWOOD/SEWARD PARK,46XX BLOCK OF 50TH AVE S,-122.270708255,47.56117675
2019-219372,8327680728,06/16/2019 04:41:01 AM,,06/16/2019 08:52:10 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,SW,W,W1,NORTH ADMIRAL,42XX BLOCK OF SW ADMIRAL WAY,-122.385859124,47.58119072
2019-907388,8327679500,06/15/2019 03:00:00 AM,06/15/2019 03:15:00 AM,06/16/2019 08:50:33 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,E,E,E3,CAPITOL HILL,SENECA ST / BOYLSTON AVE,-122.323113442,47.61215849
2019-907387,8327679336,06/12/2019 09:30:00 AM,06/13/2019 06:00:00 PM,06/16/2019 08:50:20 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,U,U2,UNIVERSITY,41XX BLOCK OF 12TH AVE NE,-122.315539253,47.65760232
2019-907386,8327679160,06/15/2019 04:00:00 AM,06/15/2019 08:00:00 AM,06/16/2019 08:50:11 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,J,J1,BALLARD NORTH,24XX BLOCK OF NW 100TH ST,-122.388631169,47.70154681
2019-907385,8327678998,06/12/2019 10:00:00 PM,06/13/2019 07:00:00 AM,06/16/2019 08:50:01 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,E,E1,CAPITOL HILL,E THOMAS ST / BELLEVUE AVE E,-122.32657896,47.6208305
2019-907384,8327643198,06/14/2019 09:30:00 PM,06/14/2019 11:30:00 PM,06/16/2019 08:11:02 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,Q,Q3,QUEEN ANNE,2XX BLOCK OF 2ND AVE N,-122.352825467,47.62034258
2019-907383,8327642625,06/15/2019 12:55:00 AM,06/15/2019 10:00:00 AM,06/16/2019 08:10:39 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,J,J1,BALLARD NORTH,23XX BLOCK OF NW 100TH ST,-122.386422507,47.70154639
2019-907382,8327642524,06/14/2019 09:40:00 PM,06/14/2019 10:30:00 PM,06/16/2019 08:10:31 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,K,K2,PIONEER SQUARE,2XX BLOCK OF 1ST AVE S,-122.334183169,47.6004783
2019-219413,8327642066,06/16/2019 06:07:00 AM,06/16/2019 06:07:00 AM,06/16/2019 08:00:32 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,J,J1,BALLARD NORTH,85XX BLOCK OF 11TH AVE NW,-122.370402656,47.69134939
2019-219438,8327636559,06/16/2019 06:15:00 AM,06/16/2019 06:15:00 AM,06/16/2019 07:47:46 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,D,D3,SLU/CASCADE,19XX BLOCK OF BOREN AVE,-122.333368022,47.61732929
2019-219415,8327631053,06/16/2019 05:18:00 AM,06/16/2019 05:37:00 AM,06/16/2019 07:26:28 AM,A,PROPERTY,ROBBERY,Robbery,120,W,K,K1,DOWNTOWN COMMERCIAL,5XX BLOCK OF MADISON ST,-122.331243552,47.6067848
2019-907381,8327601145,06/14/2019 08:30:00 PM,06/15/2019 11:45:00 AM,06/16/2019 07:11:01 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,B,B3,WALLINGFORD,2XX BLOCK OF NE 47TH ST,-122.32668793,47.66317128
2019-907380,8327600676,06/14/2019 08:00:00 PM,06/15/2019 09:30:00 AM,06/16/2019 07:10:32 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,E,E,E1,CAPITOL HILL,3XX BLOCK OF E REPUBLICAN ST,-122.326892701,47.62313336
2019-907379,8327600482,06/14/2019 11:50:00 PM,06/15/2019 12:00:00 AM,06/16/2019 07:10:11 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,J,J3,ROOSEVELT/RAVENNA,5XX BLOCK OF NE 73RD ST,-122.322332486,47.68160834
2019-907378,8327600205,06/12/2019 02:00:00 PM,06/13/2019 02:00:00 PM,06/16/2019 07:10:01 AM,A,PROPERTY,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,N,U,U2,UNIVERSITY,42XX BLOCK OF UNIVERSITY WAY NE,-122.313187761,47.65905498
2019-215758,8327592038,04/18/2019 12:00:00 AM,,06/16/2019 06:28:59 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,B,B3,WALLINGFORD,N 36TH ST / N NORTHLAKE WAY,-122.330450805,47.65090502
2019-219383,8327528506,06/16/2019 12:00:00 AM,06/16/2019 02:00:00 AM,06/16/2019 05:19:00 AM,A,PERSON,SEX OFFENSES,Rape,11A,W,M,M1,DOWNTOWN COMMERCIAL,,0.0,0.0
2019-219393,8327521582,06/08/2019 12:00:00 AM,,06/16/2019 05:03:39 AM,A,PROPERTY,FRAUD OFFENSES,Identity Theft,26F,E,G,G1,FIRST HILL,3XX BLOCK OF 9TH AVE,-122.32344394,47.60412808
2019-219320,8327506815,06/16/2019 02:41:00 AM,,06/16/2019 04:24:45 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,W,D,D2,QUEEN ANNE,CROCKETT ST / WAVERLY PL N,-122.342437548,47.63785235
2019-219286,8327473600,06/15/2019 11:45:00 PM,06/16/2019 01:45:00 AM,06/16/2019 03:43:07 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,K,K3,PIONEER SQUARE,S WASHINGTON ST / 3RD AVE S,-122.33026811,47.60087712
2019-219299,8327432528,06/16/2019 02:09:00 AM,,06/16/2019 02:58:22 AM,A,PROPERTY,ROBBERY,Robbery,120,S,R,R2,MOUNT BAKER,29XX BLOCK OF S MOUNT BAKER BLVD,-122.295498565,47.57587409
2019-219230,8327432244,06/16/2019 01:00:00 AM,06/16/2019 02:00:00 AM,06/16/2019 01:56:56 AM,A,PROPERTY,ROBBERY,Robbery,120,W,K,K1,DOWNTOWN COMMERCIAL,ALASKAN WAY / SPRING ST,-122.339090952,47.60448769
2019-219080,8327426331,06/15/2019 10:25:00 PM,,06/16/2019 01:35:38 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,U,U2,UNIVERSITY,42XX BLOCK OF UNIVERSITY WAY NE,-122.313187761,47.65905498
2019-218710,8327373340,06/15/2019 05:09:00 PM,,06/16/2019 01:26:32 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,S,S,S1,MID BEACON HILL,S BRANDON ST / BEACON AVE S,-122.302870763,47.5537814
2019-218654,8327278236,06/14/2019 07:30:00 PM,06/15/2019 02:00:00 PM,06/15/2019 11:55:17 PM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,W,Q,Q1,MAGNOLIA,23XX BLOCK OF W PLYMOUTH ST,-122.388860046,47.63627202
2019-219003,8327275309,06/15/2019 03:00:00 AM,,06/15/2019 11:51:46 PM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,SW,F,F1,HIGH POINT,63XX BLOCK OF 31ST AVE SW,-122.371624227,47.54623749
2019-218883,8327265795,06/10/2019 12:00:00 AM,06/15/2019 08:06:00 PM,06/15/2019 11:33:42 PM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,SW,F,F1,HIGH POINT,75XX BLOCK OF 30TH AVE SW,-122.371189561,47.53463348
2019-218936,8327198928,06/11/2019 12:00:00 AM,,06/15/2019 10:32:13 PM,A,PROPERTY,FRAUD OFFENSES,Identity Theft,26F,N,J,J3,PHINNEY RIDGE,3XX BLOCK OF N 73RD ST,-122.353950392,47.68180474
2019-218944,8327160263,06/15/2019 08:57:00 PM,,06/15/2019 10:10:36 PM,A,PROPERTY,FRAUD OFFENSES,False Pretenses/Swindle/Confidence Game,26A,S,S,S1,NEW HOLLY,30XX BLOCK OF S BRIGHTON ST,-122.292162326,47.54131774
2019-217967,8327141189,06/15/2019 02:23:00 AM,06/15/2019 02:30:00 AM,06/15/2019 09:38:31 PM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,SW,W,W1,NORTH ADMIRAL,SW GRAYSON ST / 41ST AVE SW,-122.383861906,47.58201159
2019-218855,8327095487,06/15/2019 07:36:00 PM,06/15/2019 07:36:00 PM,06/15/2019 08:59:40 PM,A,PROPERTY,ROBBERY,Robbery,120,S,O,O1,SODO,22XX BLOCK OF 4TH AVE S,-122.329054577,47.58293525
2019-218888,8327094416,06/14/2019 06:30:00 AM,06/14/2019 07:00:00 PM,06/15/2019 08:59:04 PM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,W,Q,Q2,QUEEN ANNE,4TH AVE N / WARD ST,-122.348851112,47.62798066
2019-218813,8327072191,03/01/2019 12:00:00 AM,05/02/2019 12:00:00 AM,06/15/2019 08:19:59 PM,A,PROPERTY,FRAUD OFFENSES,Identity Theft,26F,E,E,E1,CAPITOL HILL,4XX BLOCK OF BELLEVUE AVE E,-122.326588633,47.62255837
2019-218776,8327044417,06/15/2019 06:00:00 PM,06/15/2019 06:30:00 PM,06/15/2019 08:14:01 PM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,SW,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS,28XX BLOCK OF SW BARTON ST,-122.369349379,47.52103664
2019-218585,8327027522,06/14/2019 07:30:00 PM,06/15/2019 03:00:00 PM,06/15/2019 07:45:22 PM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,W,Q,Q1,MAGNOLIA,43XX BLOCK OF 36TH AVE W,-122.403576089,47.65919356
2019-218602,8327014417,06/14/2019 07:45:00 PM,06/15/2019 07:45:00 AM,06/15/2019 07:27:03 PM,A,PROPERTY,EXTORTION/BLACKMAIL,Extortion/Blackmail,210,E,E,E3,FIRST HILL,9XX BLOCK OF 8TH AVE,-122.328144593,47.60758777
2019-218718,8326971529,06/15/2019 05:14:00 PM,,06/15/2019 06:48:39 PM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,W,D,D2,SLU/CASCADE,4TH AVE / BELL ST,-122.343934408,47.61536891
2019-218728,8326976212,06/15/2019 05:27:00 PM,06/15/2019 05:39:00 PM,06/15/2019 06:46:35 PM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,M,M1,BELLTOWN,19XX BLOCK OF 2ND AVE,-122.341102347,47.61134853
2019-218688,8326959240,06/13/2019 10:00:00 AM,,06/15/2019 06:26:23 PM,A,PROPERTY,FRAUD OFFENSES,Impersonation,26C,SW,W,W1,ALKI,11XX BLOCK OF ALKI AVE SW,-122.386796464,47.59514819
2019-218323,8326946870,06/15/2019 12:00:00 AM,06/15/2019 12:03:00 PM,06/15/2019 06:24:22 PM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,S,R,R1,NORTH BEACON HILL,17XX BLOCK OF 15TH AVE S,-122.313752151,47.58737096
2019-218543,8326917044,06/15/2019 02:48:00 PM,,06/15/2019 06:11:06 PM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,E,G,G3,MADRONA/LESCHI,24XX BLOCK OF S JACKSON ST,-122.300510579,47.59927753
2019-218346,8326941618,06/15/2019 09:30:00 AM,06/15/2019 11:30:00 AM,06/15/2019 06:05:49 PM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,J,J3,GREENWOOD,76XX BLOCK OF AURORA AVE N,-122.344490113,47.68440288
2019-218621,8326915569,06/15/2019 03:43:00 PM,,06/15/2019 05:59:39 PM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,S,O,O3,GEORGETOWN,6XX BLOCK OF S MICHIGAN ST,-122.325594466,47.54639852
2019-218668,8326903295,06/14/2019 05:00:00 PM,06/15/2019 02:00:00 PM,06/15/2019 05:42:29 PM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,W,Q,Q2,QUEEN ANNE,1XX BLOCK OF W FLORENTIA ST,-122.359462023,47.64689532
2019-218673,8326892028,06/15/2019 05:34:52 PM,,06/15/2019 05:34:59 PM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,N,B,B2,BALLARD SOUTH,9TH AVE NW / NW LEARY WAY,-122.368600196,47.66293722
2019-218166,8326891631,06/15/2019 12:00:00 AM,06/15/2019 09:00:00 AM,06/15/2019 05:26:26 PM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,E,E3,FIRST HILL,9XX BLOCK OF COLUMBIA ST,-122.325500731,47.60721426
2019-218592,8326890893,06/15/2019 03:26:00 PM,,06/15/2019 05:25:36 PM,A,PROPERTY,ROBBERY,Robbery,120,N,B,B2,BALLARD SOUTH,8XX BLOCK OF NW 45TH ST,-122.366666265,47.66146315
2019-218566,8326856734,06/15/2019 03:03:00 PM,,06/15/2019 05:09:23 PM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,E,E1,CAPITOL HILL,6XX BLOCK OF BROADWAY E,-122.320936671,47.62466169
2019-218510,8326830470,06/15/2019 12:00:00 PM,06/15/2019 02:00:00 PM,06/15/2019 04:26:17 PM,A,PERSON,SEX OFFENSES,Rape,11A,E,E,E3,FIRST HILL,,0.0,0.0
2019-218576,8326800575,06/15/2019 03:15:00 PM,06/15/2019 03:15:00 PM,06/15/2019 04:15:13 PM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,W,Q,Q3,QUEEN ANNE,5XX BLOCK OF 1ST AVE W,-122.358019949,47.62393445
2019-218377,8326793567,06/15/2019 12:46:00 PM,,06/15/2019 03:59:50 PM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,10TH AVE S / S WELLER ST,-122.319644562,47.59750945
2019-218509,8326782098,06/14/2019 09:00:00 PM,06/15/2019 05:30:00 AM,06/15/2019 03:32:57 PM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,B,B2,FREMONT,44XX BLOCK OF BAKER AVE NW,-122.359576692,47.66084972
2019-218472,8326740823,06/15/2019 01:43:00 PM,06/15/2019 01:56:00 PM,06/15/2019 03:04:43 PM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,E,E,E3,FIRST HILL,6XX BLOCK OF SENECA ST,-122.331312959,47.60872917
2019-907377,8326721558,06/14/2019 12:30:00 PM,,06/15/2019 02:40:01 PM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,K,K1,DOWNTOWN COMMERCIAL,7XX BLOCK OF 1ST AVE,-122.334607817,47.60291195
2019-218283,8326725619,06/15/2019 08:00:00 AM,06/15/2019 10:00:00 AM,06/15/2019 02:33:09 PM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,E,C,C2,MILLER PARK,14XX BLOCK OF 25TH AVE E,-122.300297695,47.63176893
2019-907376,8326717274,06/14/2019 09:00:00 PM,06/15/2019 06:00:00 AM,06/15/2019 02:31:01 PM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,J,J2,PHINNEY RIDGE,65XX BLOCK OF PALATINE AVE N,-122.356420623,47.67689115
2019-907375,8326716344,06/10/2019 09:00:00 AM,06/13/2019 05:00:00 PM,06/15/2019 02:30:02 PM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,K,K2,PIONEER SQUARE,1ST AVE S / S WASHINGTON ST,-122.33418152,47.60088319
2019-907374,8326690344,06/13/2019 08:30:00 AM,06/13/2019 09:00:00 PM,06/15/2019 02:20:33 PM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,Q,Q1,MAGNOLIA,35XX BLOCK OF 31ST AVE W,-122.396904629,47.65180341
2019-907373,8326690187,06/15/2019 12:01:00 AM,06/15/2019 06:01:00 AM,06/15/2019 02:20:32 PM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,N,N3,NORTHGATE,15XX BLOCK OF N 85TH ST,-122.338543687,47.69051701
2019-907372,8326689240,06/14/2019 12:01:00 AM,06/15/2019 08:20:00 AM,06/15/2019 02:20:13 PM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,SW,F,F3,HIGHLAND PARK,92XX BLOCK OF 10TH AVE SW,-122.347986083,47.52007057
2019-907371,8326688714,06/13/2019 02:15:00 AM,06/13/2019 03:15:00 AM,06/15/2019 02:20:02 PM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,J,J1,GREENWOOD,95XX BLOCK OF 7TH AVE NW,-122.364708217,47.69877293
2019-218390,8326675786,06/15/2019 11:00:00 AM,06/15/2019 11:15:00 AM,06/15/2019 01:46:37 PM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,E,E,E2,CAPITOL HILL,14XX BLOCK OF BROADWAY,-122.320771381,47.61351951
2019-907369,8326666165,06/14/2019 11:00:00 PM,06/15/2019 08:00:00 AM,06/15/2019 01:40:11 PM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,S,R,R1,MID BEACON HILL,49XX BLOCK OF 24TH AVE S,-122.302492925,47.55781678
2019-907368,8326666047,06/14/2019 10:01:00 PM,06/14/2019 10:06:00 PM,06/15/2019 01:40:01 PM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,N,L,L2,NORTHGATE,3XX BLOCK OF NE NORTHGATE WAY,-122.324615158,47.7086028
2019-218094,8326666073,06/14/2019 10:10:00 PM,,06/15/2019 01:32:07 PM,A,PROPERTY,LARCENY-THEFT,Theft From Building,23D,W,M,M1,DOWNTOWN COMMERCIAL,14XX BLOCK OF 2ND AVE,-122.338449515,47.60878866
2019-907365,8326629265,06/14/2019 09:05:00 PM,06/15/2019 02:45:00 AM,06/15/2019 01:10:33 PM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,B,B2,FREMONT,4XX BLOCK OF N 35TH ST,-122.352897677,47.65105323
2019-907367,8326628894,06/15/2019 12:45:00 AM,06/15/2019 06:45:00 AM,06/15/2019 01:10:19 PM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,J,J1,BALLARD NORTH,8XX BLOCK OF NW 92ND ST,-122.368042826,47.69606344
2019-907364,8326623089,06/14/2019 02:00:00 PM,06/14/2019 10:10:00 PM,06/15/2019 01:01:01 PM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,J,J3,GREENWOOD,7XX BLOCK OF N 85TH ST,-122.348559526,47.69057489
2019-907363,8326622296,06/14/2019 08:50:00 PM,06/14/2019 10:50:00 PM,06/15/2019 01:00:02 PM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,D,D1,BELLTOWN,1ST AVE / LENORA ST,-122.34391211,47.61183729
2019-215580,8326613289,04/17/2019 02:00:00 PM,04/17/2019 02:30:00 PM,06/15/2019 12:40:24 PM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,W,M,M1,DOWNTOWN COMMERCIAL,14XX BLOCK OF 2ND AVE,-122.338449515,47.60878866
2019-218334,8326616871,06/14/2019 02:00:00 PM,06/15/2019 10:30:00 AM,06/15/2019 12:40:18 PM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,Q,Q2,QUEEN ANNE,3XX BLOCK OF LEE ST,-122.350760529,47.63141799
2019-215877,8326613071,05/11/2019 08:32:00 PM,05/11/2019 09:00:00 PM,06/15/2019 12:40:13 PM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,W,M,M1,DOWNTOWN COMMERCIAL,14XX BLOCK OF 2ND AVE,-122.338449515,47.60878866
2019-215584,8326612879,04/27/2019 02:50:00 PM,04/27/2019 02:50:00 PM,06/15/2019 12:40:02 PM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,W,M,M1,DOWNTOWN COMMERCIAL,14XX BLOCK OF 2ND AVE,-122.338449515,47.60878866
2019-215878,8326608156,05/20/2019 09:44:00 PM,05/20/2019 10:00:00 PM,06/15/2019 12:30:32 PM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,W,M,M1,DOWNTOWN COMMERCIAL,14XX BLOCK OF 2ND AVE,-122.338449515,47.60878866
2019-218251,8326614501,06/14/2019 09:00:00 PM,06/15/2019 10:30:00 AM,06/15/2019 12:28:12 PM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,U,U2,UNIVERSITY,11TH AVE NE / NE 42ND ST,-122.316655659,47.65835595
2019-218225,8326614963,06/13/2019 10:00:00 PM,06/14/2019 07:00:00 AM,06/15/2019 12:27:24 PM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,9XX BLOCK OF S KING ST,-122.320293275,47.59834625
2019-907362,8326577228,06/14/2019 05:30:00 PM,06/14/2019 09:30:00 PM,06/15/2019 12:11:04 PM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,M,M3,DOWNTOWN COMMERCIAL,15XX BLOCK OF 6TH AVE,-122.334918446,47.61163943
2019-218223,8326577911,06/15/2019 11:00:00 AM,06/15/2019 12:13:00 PM,06/15/2019 12:09:19 PM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,K,K1,DOWNTOWN COMMERCIAL,6XX BLOCK OF 3RD AVE,-122.33173538,47.60312654
2019-907361,8326571214,06/14/2019 08:45:00 PM,,06/15/2019 12:00:32 PM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,J,J3,ROOSEVELT/RAVENNA,5XX BLOCK OF NE 70TH ST,-122.322275774,47.67951776
2019-907360,8326522390,06/14/2019 08:00:00 PM,06/14/2019 09:45:00 PM,06/15/2019 11:10:02 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,Q,Q3,QUEEN ANNE,3RD AVE N / MERCER ST,-122.35148741,47.62456996
2019-907359,8326517022,06/14/2019 02:00:00 PM,06/14/2019 05:30:00 PM,06/15/2019 11:00:01 AM,A,PROPERTY,LARCENY-THEFT,Theft From Building,23D,W,M,M3,DOWNTOWN COMMERCIAL,12XX BLOCK OF 3RD AVE,-122.335649746,47.60740674
2019-907358,8326510047,06/14/2019 04:15:00 PM,06/14/2019 08:30:00 PM,06/15/2019 10:50:03 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,M,M3,DOWNTOWN COMMERCIAL,3XX BLOCK OF UNION ST,-122.336329917,47.60898867
2019-218200,8326508350,06/12/2019 12:00:00 PM,06/15/2019 10:49:00 AM,06/15/2019 10:45:40 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,B,B1,BALLARD SOUTH,52XX BLOCK OF BALLARD AVE NW,-122.382666321,47.66595739
2019-218015,8326502647,06/15/2019 03:30:00 AM,06/15/2019 03:50:00 AM,06/15/2019 10:30:30 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SW,W,W3,FAUNTLEROY SW,90XX BLOCK OF 35TH AVE SW,-122.376730708,47.52196556
2019-218098,8326491933,06/15/2019 10:27:49 AM,,06/15/2019 10:28:08 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,S,R,R2,MOUNT BAKER,M L KING JR WAY S / S KING ST,-122.297449001,47.5980595
2019-907354,8326473192,06/14/2019 04:00:00 PM,06/14/2019 06:00:00 PM,06/15/2019 10:20:13 AM,A,PROPERTY,FRAUD OFFENSES,False Pretenses/Swindle/Confidence Game,26A,E,C,C1,CAPITOL HILL,2XX BLOCK OF 14TH AVE E,-122.314326411,47.62053919
2019-907357,8326472661,06/07/2019 03:00:00 PM,06/07/2019 03:00:00 PM,06/15/2019 10:20:02 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,M,M1,BELLTOWN,VIRGINIA ST / 3RD AVE,-122.340892454,47.61239802
2019-907353,8326467228,06/14/2019 06:45:00 PM,06/14/2019 07:15:00 PM,06/15/2019 10:10:39 AM,A,PROPERTY,LARCENY-THEFT,Theft From Building,23D,N,U,U2,UNIVERSITY,45XX BLOCK OF UNIVERSITY WAY NE,-122.313115709,47.66218058
2019-907351,8326467007,06/13/2019 10:30:00 AM,06/13/2019 04:00:00 PM,06/15/2019 10:10:19 AM,A,PROPERTY,FRAUD OFFENSES,Identity Theft,26F,SW,F,F1,HIGH POINT,73XX BLOCK OF 30TH AVE SW,-122.371187939,47.53645938
2019-217627,8326462747,06/14/2019 12:00:00 AM,06/15/2019 12:00:00 AM,06/15/2019 10:01:33 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,Q,Q2,QUEEN ANNE,24XX BLOCK OF AURORA AVE N,-122.346642841,47.64141974
2019-218186,8326458864,06/07/2019 12:00:00 PM,06/15/2019 09:57:00 AM,06/15/2019 09:55:22 AM,A,PROPERTY,FRAUD OFFENSES,False Pretenses/Swindle/Confidence Game,26A,N,L,L3,SANDPOINT,41XX BLOCK OF NE 96TH ST,-122.283505764,47.69866264
